ts,event,bucket_id,profile,strategy_id,lot_id,symbol,occ,qty,limit,fill_price,cost,return_pct,pnl_usd,reason,buy_offset,sell_offset,take_profit,stop_loss,spread_frac,detail,order_id
2026-07-08 14:20:11.795553+00:00,entry,5,c005_s174_w2_1005_1045_r1,S165,13e4c1f8d12c,MRNA,MRNA260710C00085000,1,0.35,0.35,35.0,,,,-0.01,,0.5,-0.5,,,1199dbc8-0336-4afc-8fca-db4678c342af
2026-07-08 14:09:03.238562+00:00,entry,5,c005_s174_w2_1005_1045_r1,S174,84f40ce02270,CCL,CCL260710C00026000,1,0.43,0.43,43.0,,,,-0.01,,0.5,-0.5,,,e95eca70-2ddf-40a9-be2a-4d65c35240a2
2026-07-10 14:06:54.075855+00:00,entry,5,c005_s174_w2_1005_1045_r1,S174,7a1b98641147,INTC,INTC260713C00115000,1,0.62,0.62,62.0,,,,-0.01,,0.5,-0.5,,,85d3dbb7-7b7c-45a1-8471-cace07fcc0e4
2026-07-09 14:17:41.092106+00:00,entry,5,c005_s174_w2_1005_1045_r1,S174,1faee5ea38d8,PLTR,PLTR260717C00139000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,691da5bd-9f17-47f1-9309-41bac1641ee6
2026-07-09 13:35:02.188507+00:00,entry,5,c005_s174_w2_1005_1045_r1,S173,d55c221bc6e7,GOOGL,GOOGL260710C00365000,1,0.89,0.89,89.0,,,,-0.01,,0.5,-0.5,,,19537967-f297-42fe-8c18-38717aea0431
2026-07-08 14:20:11.795553+00:00,entry,5,c005_s174_w2_1005_1045_r1,S165,5ae4bc61e696,MRNA,MRNA260710C00085000,1,0.35,0.35,35.0,,,,-0.01,,0.5,-0.5,,,1199dbc8-0336-4afc-8fca-db4678c342af
2026-07-10 14:06:54.075855+00:00,entry,5,c005_s174_w2_1005_1045_r1,S174,cd2248cb4adb,INTC,INTC260713C00115000,1,0.62,0.62,62.0,,,,-0.01,,0.5,-0.5,,,85d3dbb7-7b7c-45a1-8471-cace07fcc0e4
2026-07-09 14:17:41.092106+00:00,entry,5,c005_s174_w2_1005_1045_r1,S174,1621f8a22023,PLTR,PLTR260717C00139000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,691da5bd-9f17-47f1-9309-41bac1641ee6
2026-07-09 13:35:02.188507+00:00,entry,5,c005_s174_w2_1005_1045_r1,S173,041daad11c05,GOOGL,GOOGL260710C00365000,1,0.89,0.89,89.0,,,,-0.01,,0.5,-0.5,,,19537967-f297-42fe-8c18-38717aea0431
2026-07-08 14:20:11.795553+00:00,entry,5,c005_s174_w2_1005_1045_r1,S165,4938c2ade9bb,MRNA,MRNA260710C00085000,1,0.35,0.35,35.0,,,,-0.01,,0.5,-0.5,,,1199dbc8-0336-4afc-8fca-db4678c342af
2026-07-10 14:06:54.075855+00:00,entry,5,c005_s174_w2_1005_1045_r1,S174,8ec056b6b255,INTC,INTC260713C00115000,1,0.62,0.62,62.0,,,,-0.01,,0.5,-0.5,,,85d3dbb7-7b7c-45a1-8471-cace07fcc0e4
2026-07-09 14:17:41.092106+00:00,entry,5,c005_s174_w2_1005_1045_r1,S174,721042c1babe,PLTR,PLTR260717C00139000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,691da5bd-9f17-47f1-9309-41bac1641ee6
2026-07-09 13:35:02.188507+00:00,entry,5,c005_s174_w2_1005_1045_r1,S173,88d27b919681,GOOGL,GOOGL260710C00365000,1,0.89,0.89,89.0,,,,-0.01,,0.5,-0.5,,,19537967-f297-42fe-8c18-38717aea0431
2026-07-10 14:06:54.075855+00:00,entry,5,c005_s174_w2_1005_1045_r1,S174,718d49ec42c1,INTC,INTC260713C00115000,1,0.62,0.62,62.0,,,,-0.01,,0.5,-0.5,,,85d3dbb7-7b7c-45a1-8471-cace07fcc0e4
2026-07-09 14:17:41.092106+00:00,entry,5,c005_s174_w2_1005_1045_r1,S174,e48740db69c1,PLTR,PLTR260717C00139000,1,0.73,0.73,73.0,,,,-0.01,,0.5,-0.5,,,691da5bd-9f17-47f1-9309-41bac1641ee6
